plate_6_D10.r1.fastq.gz,,15254896
plate_6_D11.r1.fastq.gz,,17404216
plate_6_D12.r1.fastq.gz,,8320269
plate_6_D1.r1.fastq.gz,,10868587
plate_6_D2.r1.fastq.gz,,13385230
plate_6_D3.r1.fastq.gz,,15746049
plate_6_D4.r1.fastq.gz,,20110503
plate_6_D5.r1.fastq.gz,,13339659
plate_6_D6.r1.fastq.gz,,13946016
plate_6_D7.r1.fastq.gz,,18843055
plate_6_D8.r1.fastq.gz,,27531393
plate_6_D9.r1.fastq.gz,,22250888
plate_6_E10.r1.fastq.gz,,17386729
plate_6_E11.r1.fastq.gz,,19895733
plate_6_E12.r1.fastq.gz,,7451510
plate_6_E1.r1.fastq.gz,,51638813
plate_6_E2.r1.fastq.gz,,10828298
plate_6_E3.r1.fastq.gz,,12602423
plate_6_E4.r1.fastq.gz,,15295257
plate_6_E5.r1.fastq.gz,,13910377
plate_6_E6.r1.fastq.gz,,19665968
plate_6_E7.r1.fastq.gz,,14360703
plate_6_E8.r1.fastq.gz,,26682582
plate_6_E9.r1.fastq.gz,,20073630
plate_6_F10.r1.fastq.gz,,66242
plate_6_F11.r1.fastq.gz,,16383364
plate_6_F12.r1.fastq.gz,,10062243
plate_6_F1.r1.fastq.gz,,9719948
plate_6_F2.r1.fastq.gz,,12103852
plate_6_F3.r1.fastq.gz,,17733686
plate_6_F4.r1.fastq.gz,,14139419
plate_6_F5.r1.fastq.gz,,16094324
plate_6_F6.r1.fastq.gz,,16665975
plate_6_F7.r1.fastq.gz,,12392814
plate_6_F8.r1.fastq.gz,,17282263
plate_6_F9.r1.fastq.gz,,25361654
plate_6_G10.r1.fastq.gz,,18558013
plate_6_G11.r1.fastq.gz,,18570729
plate_6_G12.r1.fastq.gz,,12482252
plate_6_G1.r1.fastq.gz,,16799194
plate_6_G2.r1.fastq.gz,,10621448
plate_6_G3.r1.fastq.gz,,16331656
plate_6_G4.r1.fastq.gz,,15081051
plate_6_G5.r1.fastq.gz,,18145173
plate_6_G6.r1.fastq.gz,,14794643
plate_6_G7.r1.fastq.gz,,18058082
plate_6_G8.r1.fastq.gz,,11781692
plate_6_G9.r1.fastq.gz,,21599298
plate_6_H10.r1.fastq.gz,,17507182
plate_6_H11.r1.fastq.gz,,15339615
plate_6_H12.r1.fastq.gz,,12478135
plate_6_H1.r1.fastq.gz,,12598320
plate_6_H2.r1.fastq.gz,,11315177
plate_6_H3.r1.fastq.gz,,18970384
plate_6_H4.r1.fastq.gz,,17794136
plate_6_H5.r1.fastq.gz,,16099086
plate_6_H6.r1.fastq.gz,,14618873
plate_6_H7.r1.fastq.gz,,13727850
plate_6_H8.r1.fastq.gz,,31449095
plate_6_H9.r1.fastq.gz,,24068415
plate_7_A10.r1.fastq.gz,,14519653
plate_7_A11.r1.fastq.gz,,14579584
plate_7_A12.r1.fastq.gz,,10681837
plate_7_A1.r1.fastq.gz,,10538708
plate_7_A2.r1.fastq.gz,,10684641
plate_7_A3.r1.fastq.gz,,10846047
plate_7_A4.r1.fastq.gz,,14274544
plate_7_A5.r1.fastq.gz,,773849
plate_7_A6.r1.fastq.gz,,14706073
plate_7_A7.r1.fastq.gz,,12497321
plate_7_A8.r1.fastq.gz,,14643638
plate_7_A9.r1.fastq.gz,,14922283
plate_7_B10.r1.fastq.gz,,8265236
plate_7_B11.r1.fastq.gz,,15739695
plate_7_B12.r1.fastq.gz,,15247836
plate_7_B1.r1.fastq.gz,,13354774
plate_7_B2.r1.fastq.gz,,14952315
plate_7_B3.r1.fastq.gz,,16562706
plate_7_B4.r1.fastq.gz,,16776667
plate_7_B5.r1.fastq.gz,,15757192
plate_7_B6.r1.fastq.gz,,19266396
plate_7_B7.r1.fastq.gz,,9649980
plate_7_B8.r1.fastq.gz,,16298627
plate_7_B9.r1.fastq.gz,,13453724
plate_7_C10.r1.fastq.gz,,16720217
plate_7_C11.r1.fastq.gz,,15875262
plate_7_C12.r1.fastq.gz,,10010804
plate_7_C1.r1.fastq.gz,,16344283
plate_7_C2.r1.fastq.gz,,10179169
plate_7_C3.r1.fastq.gz,,13448075
plate_7_C4.r1.fastq.gz,,13074741
plate_7_C5.r1.fastq.gz,,7461546
plate_7_C6.r1.fastq.gz,,11798826
plate_7_C7.r1.fastq.gz,,14221332
plate_7_C8.r1.fastq.gz,,21400309
plate_7_C9.r1.fastq.gz,,8334423
plate_7_D10.r1.fastq.gz,,16290983
plate_7_D11.r1.fastq.gz,,19419118
plate_7_D12.r1.fastq.gz,,8568359
plate_7_D1.r1.fastq.gz,,11845552
plate_7_D2.r1.fastq.gz,,15952148
plate_7_D3.r1.fastq.gz,,20062410
plate_7_D4.r1.fastq.gz,,12751239
plate_7_D5.r1.fastq.gz,,16963323
plate_7_D6.r1.fastq.gz,,11298515
plate_7_D7.r1.fastq.gz,,13660345
plate_7_D8.r1.fastq.gz,,18977861
plate_7_D9.r1.fastq.gz,,109239913
plate_7_E10.r1.fastq.gz,,15176454
plate_7_E11.r1.fastq.gz,,14729170
plate_7_E12.r1.fastq.gz,,13069032
plate_7_E1.r1.fastq.gz,,7671574
plate_7_E2.r1.fastq.gz,,15552883
plate_7_E3.r1.fastq.gz,,9665557
plate_7_E4.r1.fastq.gz,,13118429
plate_7_E5.r1.fastq.gz,,16347719
plate_7_E6.r1.fastq.gz,,13595366
plate_7_E7.r1.fastq.gz,,19041356
plate_7_E8.r1.fastq.gz,,21331208
plate_7_E9.r1.fastq.gz,,18430285
plate_7_F10.r1.fastq.gz,,13765266
plate_7_F11.r1.fastq.gz,,14380740
plate_7_F12.r1.fastq.gz,,13825983
plate_7_F1.r1.fastq.gz,,13252018
plate_7_F2.r1.fastq.gz,,14332071
plate_7_F3.r1.fastq.gz,,13312339
plate_7_F4.r1.fastq.gz,,11434750
plate_7_F5.r1.fastq.gz,,11991929
plate_7_F6.r1.fastq.gz,,20892493
plate_7_F7.r1.fastq.gz,,8265384
plate_7_F8.r1.fastq.gz,,19051039
plate_7_F9.r1.fastq.gz,,13137622
plate_7_G10.r1.fastq.gz,,17406892
plate_7_G11.r1.fastq.gz,,19995243
plate_7_G12.r1.fastq.gz,,14786810
plate_7_G1.r1.fastq.gz,,12986233
plate_7_G2.r1.fastq.gz,,10766295
plate_7_G3.r1.fastq.gz,,17907097
plate_7_G4.r1.fastq.gz,,15210013
plate_7_G5.r1.fastq.gz,,17904213
plate_7_G6.r1.fastq.gz,,21056685
plate_7_G7.r1.fastq.gz,,14909455
plate_7_G8.r1.fastq.gz,,15125415
plate_7_G9.r1.fastq.gz,,13252367
plate_7_H10.r1.fastq.gz,,17339096
plate_7_H11.r1.fastq.gz,,16275032
plate_7_H12.r1.fastq.gz,,13404750
plate_7_H1.r1.fastq.gz,,8133601
plate_7_H2.r1.fastq.gz,,12943492
plate_7_H3.r1.fastq.gz,,14642557
plate_7_H4.r1.fastq.gz,,17182465
plate_7_H5.r1.fastq.gz,,13224968
plate_7_H6.r1.fastq.gz,,15318353
plate_7_H7.r1.fastq.gz,,19678043
plate_7_H8.r1.fastq.gz,,15033875
plate_7_H9.r1.fastq.gz,,16528435
plate_8_A10.r1.fastq.gz,,20606636
plate_8_A11.r1.fastq.gz,,18725252
plate_8_A12.r1.fastq.gz,,1959661
plate_8_A1.r1.fastq.gz,,11043933
plate_8_A2.r1.fastq.gz,,11934449
plate_8_A3.r1.fastq.gz,,15522838
plate_8_A4.r1.fastq.gz,,19872176
plate_8_A5.r1.fastq.gz,,18072615
plate_8_A6.r1.fastq.gz,,10574137
plate_8_A7.r1.fastq.gz,,13717780
plate_8_A8.r1.fastq.gz,,13916982
plate_8_A9.r1.fastq.gz,,16210618
plate_8_B10.r1.fastq.gz,,12682598
plate_8_B11.r1.fastq.gz,,14601384
plate_8_B12.r1.fastq.gz,,22071541
plate_8_B1.r1.fastq.gz,,13427212
plate_8_B2.r1.fastq.gz,,14445012
plate_8_B3.r1.fastq.gz,,13567947
plate_8_B4.r1.fastq.gz,,19505785
plate_8_B5.r1.fastq.gz,,15007541
plate_8_B6.r1.fastq.gz,,14376295
plate_8_B7.r1.fastq.gz,,10002672
plate_8_B8.r1.fastq.gz,,16890282
plate_8_B9.r1.fastq.gz,,15631201
plate_8_C10.r1.fastq.gz,,20265107
plate_8_C11.r1.fastq.gz,,18526640
plate_8_C12.r1.fastq.gz,,13664774
plate_8_C1.r1.fastq.gz,,19258
plate_8_C2.r1.fastq.gz,,13922372
plate_8_C3.r1.fastq.gz,,10893644
plate_8_C4.r1.fastq.gz,,17408543
plate_8_C5.r1.fastq.gz,,14610562
plate_8_C6.r1.fastq.gz,,14641903
plate_8_C7.r1.fastq.gz,,12847011
plate_8_C8.r1.fastq.gz,,12056802
plate_8_C9.r1.fastq.gz,,8389530
plate_8_D10.r1.fastq.gz,,13506825
plate_8_D11.r1.fastq.gz,,20780988
plate_8_D12.r1.fastq.gz,,12226360
plate_8_D1.r1.fastq.gz,,11035147
plate_8_D2.r1.fastq.gz,,13556312
plate_8_D3.r1.fastq.gz,,17666689
plate_8_D4.r1.fastq.gz,,18170583
plate_8_D5.r1.fastq.gz,,20324899
plate_8_D6.r1.fastq.gz,,14873194
plate_8_D7.r1.fastq.gz,,9566303
plate_8_D8.r1.fastq.gz,,13927512
plate_8_D9.r1.fastq.gz,,16505119
plate_8_E10.r1.fastq.gz,,23120459
plate_8_E11.r1.fastq.gz,,6203
plate_8_E12.r1.fastq.gz,,14736353
plate_8_E1.r1.fastq.gz,,40932020
plate_8_E2.r1.fastq.gz,,6787944
plate_8_E3.r1.fastq.gz,,21564466
plate_8_E4.r1.fastq.gz,,14121685
plate_8_E5.r1.fastq.gz,,14975628
plate_8_E6.r1.fastq.gz,,13525176
plate_8_E7.r1.fastq.gz,,11442079
plate_8_E8.r1.fastq.gz,,17259181
plate_8_E9.r1.fastq.gz,,11324047
plate_8_F10.r1.fastq.gz,,11000396
plate_8_F11.r1.fastq.gz,,15542683
plate_8_F12.r1.fastq.gz,,14706926
plate_8_F1.r1.fastq.gz,,16485393
plate_8_F2.r1.fastq.gz,,16785834
plate_8_F3.r1.fastq.gz,,16379099
plate_8_F4.r1.fastq.gz,,9158883
plate_8_F5.r1.fastq.gz,,12440039
plate_8_F6.r1.fastq.gz,,16286731
plate_8_F7.r1.fastq.gz,,14895483
plate_8_F8.r1.fastq.gz,,15513748
plate_8_F9.r1.fastq.gz,,16491098
plate_8_G10.r1.fastq.gz,,14597667
plate_8_G11.r1.fastq.gz,,21157100
plate_8_G12.r1.fastq.gz,,127778420
plate_8_G1.r1.fastq.gz,,104593569
plate_8_G2.r1.fastq.gz,,10539257
plate_8_G3.r1.fastq.gz,,21006479
plate_8_G4.r1.fastq.gz,,19667814
plate_8_G5.r1.fastq.gz,,18730586
plate_8_G6.r1.fastq.gz,,17688904
plate_8_G7.r1.fastq.gz,,12926323
plate_8_G8.r1.fastq.gz,,14858991
plate_8_G9.r1.fastq.gz,,15582577
plate_8_H10.r1.fastq.gz,,22013420
plate_8_H11.r1.fastq.gz,,18081092
plate_8_H12.r1.fastq.gz,,13712183
plate_8_H1.r1.fastq.gz,,15279365
plate_8_H2.r1.fastq.gz,,10397
plate_8_H3.r1.fastq.gz,,12587403
plate_8_H4.r1.fastq.gz,,21435871
plate_8_H5.r1.fastq.gz,,15985709
plate_8_H6.r1.fastq.gz,,11467903
plate_8_H7.r1.fastq.gz,,16885404
plate_8_H8.r1.fastq.gz,,16752610
plate_8_H9.r1.fastq.gz,,25438267
plate_9_A10.r1.fastq.gz,,18790620
plate_9_A11.r1.fastq.gz,,10918
plate_9_A12.r1.fastq.gz,,10239
plate_9_A1.r1.fastq.gz,,18483295
plate_9_A2.r1.fastq.gz,,16066321
plate_9_A3.r1.fastq.gz,,14417145
plate_9_A4.r1.fastq.gz,,14879905
plate_9_A5.r1.fastq.gz,,18458407
plate_9_A6.r1.fastq.gz,,18112294
plate_9_A7.r1.fastq.gz,,14566948
plate_9_A8.r1.fastq.gz,,15788257
plate_9_A9.r1.fastq.gz,,11796944
plate_9_B10.r1.fastq.gz,,11712920
plate_9_B11.r1.fastq.gz,,4397
plate_9_B12.r1.fastq.gz,,6106
plate_9_B1.r1.fastq.gz,,18509154
plate_9_B2.r1.fastq.gz,,20408988
plate_9_B3.r1.fastq.gz,,16132201
plate_9_B4.r1.fastq.gz,,17724293
plate_9_B5.r1.fastq.gz,,18202605
plate_9_B6.r1.fastq.gz,,18853628
plate_9_B7.r1.fastq.gz,,12099809
plate_9_B8.r1.fastq.gz,,16023829
plate_9_B9.r1.fastq.gz,,9542200
plate_9_C10.r1.fastq.gz,,18894995
plate_9_C11.r1.fastq.gz,,21136
plate_9_C12.r1.fastq.gz,,3738
plate_9_C1.r1.fastq.gz,,12676484
plate_9_C2.r1.fastq.gz,,12397591
plate_9_C3.r1.fastq.gz,,19865513
plate_9_C4.r1.fastq.gz,,18438295
plate_9_C5.r1.fastq.gz,,16583538
plate_9_C6.r1.fastq.gz,,15014846
plate_9_C7.r1.fastq.gz,,18025872
plate_9_C8.r1.fastq.gz,,17495768
plate_9_C9.r1.fastq.gz,,7293482
plate_9_D10.r1.fastq.gz,,23615952
plate_9_D11.r1.fastq.gz,,22751
plate_9_D12.r1.fastq.gz,,2539
plate_9_D1.r1.fastq.gz,,13656653
plate_9_D2.r1.fastq.gz,,20156995
plate_9_D3.r1.fastq.gz,,21208110
plate_9_D4.r1.fastq.gz,,17330450
plate_9_D5.r1.fastq.gz,,24605612
plate_9_D6.r1.fastq.gz,,20567228
plate_9_D7.r1.fastq.gz,,15426000
plate_9_D8.r1.fastq.gz,,13504322
plate_9_D9.r1.fastq.gz,,10649271
plate_9_E10.r1.fastq.gz,,21892338
plate_9_E11.r1.fastq.gz,,4405
plate_9_E12.r1.fastq.gz,,17632
plate_9_E1.r1.fastq.gz,,26843776
plate_9_E2.r1.fastq.gz,,18823701
plate_9_E3.r1.fastq.gz,,12687554
plate_9_E4.r1.fastq.gz,,18201069
plate_9_E5.r1.fastq.gz,,18728260
plate_9_E6.r1.fastq.gz,,14501738
plate_9_E7.r1.fastq.gz,,16000937
plate_9_E8.r1.fastq.gz,,14599296
plate_9_E9.r1.fastq.gz,,14482064
plate_9_F10.r1.fastq.gz,,19483090
plate_9_F11.r1.fastq.gz,,9885
plate_9_F12.r1.fastq.gz,,9501
plate_9_F1.r1.fastq.gz,,18199352
plate_9_F2.r1.fastq.gz,,19570730
plate_9_F3.r1.fastq.gz,,20110224
plate_9_F4.r1.fastq.gz,,10089577
plate_9_F5.r1.fastq.gz,,9771261
plate_9_F6.r1.fastq.gz,,12950606
plate_9_F7.r1.fastq.gz,,7371015
plate_9_F8.r1.fastq.gz,,26017204
plate_9_F9.r1.fastq.gz,,17627647
plate_9_G10.r1.fastq.gz,,24500724
plate_9_G11.r1.fastq.gz,,30859
plate_9_G12.r1.fastq.gz,,22128
plate_9_G1.r1.fastq.gz,,28886692
plate_9_G2.r1.fastq.gz,,13461706
plate_9_G3.r1.fastq.gz,,24729539
plate_9_G4.r1.fastq.gz,,18290756
plate_9_G5.r1.fastq.gz,,22845522
plate_9_G6.r1.fastq.gz,,19290565
plate_9_G7.r1.fastq.gz,,16457763
plate_9_G8.r1.fastq.gz,,14692002
plate_9_G9.r1.fastq.gz,,23281527
plate_9_H10.r1.fastq.gz,,21146398
plate_9_H11.r1.fastq.gz,,20557
plate_9_H12.r1.fastq.gz,,12830
plate_9_H1.r1.fastq.gz,,11928952
plate_9_H2.r1.fastq.gz,,16120624
plate_9_H3.r1.fastq.gz,,17295828
plate_9_H4.r1.fastq.gz,,13571691
plate_9_H5.r1.fastq.gz,,18756568
plate_9_H6.r1.fastq.gz,,14829562
plate_9_H7.r1.fastq.gz,,14605427
plate_9_H8.r1.fastq.gz,,11112631
plate_9_H9.r1.fastq.gz,,20081443
