DNA_plate,DNA_well,metric,value,analysis
plate_3,E8,unrooted_pd,124.223,100K
plate_3,E8,bwpd,2.08329,100K
plate_3,E9,unrooted_pd,119.277,100K
plate_3,E9,bwpd,2.09188,100K
plate_3,F10,unrooted_pd,104.288,100K
plate_3,F10,bwpd,2.13919,100K
plate_3,F11,unrooted_pd,115.672,100K
plate_3,F11,bwpd,2.23383,100K
plate_3,F12,unrooted_pd,108.781,100K
plate_3,F12,bwpd,2.18778,100K
plate_3,F1,unrooted_pd,134.446,100K
plate_3,F1,bwpd,2.028,100K
plate_3,F2,unrooted_pd,109.649,100K
plate_3,F2,bwpd,2.07326,100K
plate_3,F3,unrooted_pd,119.673,100K
plate_3,F3,bwpd,2.08387,100K
plate_3,F4,unrooted_pd,62.4192,100K
plate_3,F4,bwpd,1.86653,100K
plate_3,F5,unrooted_pd,125.198,100K
plate_3,F5,bwpd,2.10835,100K
plate_3,F6,unrooted_pd,116.851,100K
plate_3,F6,bwpd,2.03898,100K
plate_3,F7,unrooted_pd,132.36,100K
plate_3,F7,bwpd,2.0908,100K
plate_3,F8,unrooted_pd,127.599,100K
plate_3,F8,bwpd,2.15254,100K
plate_3,F9,unrooted_pd,100.551,100K
plate_3,F9,bwpd,2.23295,100K
plate_3,G10,unrooted_pd,123.758,100K
plate_3,G10,bwpd,2.08672,100K
plate_3,G11,unrooted_pd,124.162,100K
plate_3,G11,bwpd,1.8159,100K
plate_3,G12,unrooted_pd,122.455,100K
plate_3,G12,bwpd,2.08783,100K
plate_3,G1,unrooted_pd,130.623,100K
plate_3,G1,bwpd,2.02942,100K
plate_3,G2,unrooted_pd,138.75,100K
plate_3,G2,bwpd,2.3472,100K
plate_3,G3,unrooted_pd,112.2,100K
plate_3,G3,bwpd,2.047,100K
plate_3,G4,unrooted_pd,50.1245,100K
plate_3,G4,bwpd,1.75364,100K
plate_3,G5,unrooted_pd,124.93,100K
plate_3,G5,bwpd,2.09893,100K
plate_3,G6,unrooted_pd,144.256,100K
plate_3,G6,bwpd,2.10262,100K
plate_3,G7,unrooted_pd,114.949,100K
plate_3,G7,bwpd,2.13438,100K
plate_3,G8,unrooted_pd,127.812,100K
plate_3,G8,bwpd,2.1499,100K
plate_3,G9,unrooted_pd,126.107,100K
plate_3,G9,bwpd,1.92611,100K
plate_3,H10,unrooted_pd,138.234,100K
plate_3,H10,bwpd,2.05688,100K
plate_3,H11,unrooted_pd,132.654,100K
plate_3,H11,bwpd,1.99106,100K
plate_3,H12,unrooted_pd,137.234,100K
plate_3,H12,bwpd,2.08482,100K
plate_3,H1,unrooted_pd,65.2958,100K
plate_3,H1,bwpd,0.771654,100K
plate_3,H2,unrooted_pd,139.397,100K
plate_3,H2,bwpd,2.02567,100K
plate_3,H3,unrooted_pd,115.742,100K
plate_3,H3,bwpd,2.20318,100K
plate_3,H4,unrooted_pd,135.775,100K
plate_3,H4,bwpd,2.271,100K
plate_3,H5,unrooted_pd,131.46,100K
plate_3,H5,bwpd,2.05035,100K
plate_3,H6,unrooted_pd,135.264,100K
plate_3,H6,bwpd,2.0338,100K
plate_3,H7,unrooted_pd,123.553,100K
plate_3,H7,bwpd,1.9334,100K
plate_3,H8,unrooted_pd,119.232,100K
plate_3,H8,bwpd,2.0767,100K
plate_3,H9,unrooted_pd,115.427,100K
plate_3,H9,bwpd,2.16377,100K
plate_4,A10,unrooted_pd,118.941,100K
plate_4,A10,bwpd,2.15307,100K
plate_4,A11,unrooted_pd,121.451,100K
plate_4,A11,bwpd,1.99729,100K
plate_4,A12,unrooted_pd,143.495,100K
plate_4,A12,bwpd,2.16664,100K
plate_4,A1,unrooted_pd,107.604,100K
plate_4,A1,bwpd,2.28012,100K
plate_4,A2,unrooted_pd,125.637,100K
plate_4,A2,bwpd,2.1954,100K
plate_4,A3,unrooted_pd,110.692,100K
plate_4,A3,bwpd,2.44019,100K
plate_4,A4,unrooted_pd,124.448,100K
plate_4,A4,bwpd,2.23495,100K
plate_4,A5,unrooted_pd,122.367,100K
plate_4,A5,bwpd,2.15644,100K
plate_4,A6,unrooted_pd,121.384,100K
plate_4,A6,bwpd,1.98934,100K
plate_4,A7,unrooted_pd,138.902,100K
plate_4,A7,bwpd,1.96497,100K
plate_4,A8,unrooted_pd,125.998,100K
plate_4,A8,bwpd,2.04372,100K
plate_4,A9,unrooted_pd,109.428,100K
plate_4,A9,bwpd,2.22128,100K
plate_4,B10,unrooted_pd,109.569,100K
plate_4,B10,bwpd,2.05036,100K
plate_4,B11,unrooted_pd,105.268,100K
plate_4,B11,bwpd,2.13284,100K
plate_4,B12,unrooted_pd,137.396,100K
plate_4,B12,bwpd,2.00665,100K
plate_4,B1,unrooted_pd,114.369,100K
plate_4,B1,bwpd,2.06402,100K
plate_4,B2,unrooted_pd,113.696,100K
plate_4,B2,bwpd,2.20354,100K
plate_4,B3,unrooted_pd,114.638,100K
plate_4,B3,bwpd,2.18852,100K
plate_4,B4,unrooted_pd,122.242,100K
plate_4,B4,bwpd,2.20929,100K
plate_4,B5,unrooted_pd,111.009,100K
plate_4,B5,bwpd,2.28746,100K
plate_4,B6,unrooted_pd,111.13,100K
plate_4,B6,bwpd,2.3177,100K
plate_4,B7,unrooted_pd,46.9603,100K
plate_4,B7,bwpd,1.46321,100K
plate_4,B8,unrooted_pd,110.122,100K
plate_4,B8,bwpd,2.38669,100K
plate_4,B9,unrooted_pd,101.329,100K
plate_4,B9,bwpd,2.1854,100K
plate_4,C10,unrooted_pd,118.209,100K
plate_4,C10,bwpd,1.99351,100K
plate_4,C11,unrooted_pd,103.534,100K
plate_4,C11,bwpd,2.10677,100K
plate_4,C12,unrooted_pd,122.04,100K
plate_4,C12,bwpd,1.96763,100K
plate_4,C1,unrooted_pd,115.282,100K
plate_4,C1,bwpd,2.08165,100K
plate_4,C2,unrooted_pd,124.355,100K
plate_4,C2,bwpd,2.01334,100K
plate_4,C3,unrooted_pd,102.165,100K
plate_4,C3,bwpd,2.26181,100K
plate_4,C4,unrooted_pd,128.765,100K
plate_4,C4,bwpd,2.12534,100K
plate_4,C5,unrooted_pd,138.62,100K
plate_4,C5,bwpd,2.06524,100K
plate_4,C6,unrooted_pd,101.077,100K
plate_4,C6,bwpd,2.1588,100K
plate_4,C7,unrooted_pd,136.786,100K
plate_4,C7,bwpd,2.35139,100K
plate_4,C8,unrooted_pd,108.809,100K
plate_4,C8,bwpd,2.30167,100K
plate_4,C9,unrooted_pd,119.09,100K
plate_4,C9,bwpd,2.21485,100K
plate_4,D10,unrooted_pd,138.744,100K
plate_4,D10,bwpd,2.092,100K
plate_4,D11,unrooted_pd,119.015,100K
plate_4,D11,bwpd,2.16874,100K
plate_4,D12,unrooted_pd,100.908,100K
plate_4,D12,bwpd,2.21336,100K
plate_4,D1,unrooted_pd,70.4246,100K
plate_4,D1,bwpd,1.39996,100K
plate_4,D2,unrooted_pd,121.467,100K
plate_4,D2,bwpd,2.07929,100K
plate_4,D3,unrooted_pd,70.2451,100K
plate_4,D3,bwpd,0.800231,100K
plate_4,D4,unrooted_pd,117.744,100K
plate_4,D4,bwpd,2.17886,100K
plate_4,D5,unrooted_pd,126.295,100K
plate_4,D5,bwpd,2.13585,100K
plate_4,D6,unrooted_pd,105.676,100K
plate_4,D6,bwpd,2.05594,100K
plate_4,D7,unrooted_pd,110.979,100K
plate_4,D7,bwpd,2.0354,100K
plate_4,D8,unrooted_pd,104.423,100K
plate_4,D8,bwpd,2.02128,100K
plate_4,D9,unrooted_pd,139.276,100K
plate_4,D9,bwpd,2.08962,100K
plate_4,E10,unrooted_pd,92.42,100K
plate_4,E10,bwpd,2.24359,100K
plate_4,E11,unrooted_pd,122.586,100K
plate_4,E11,bwpd,1.98488,100K
plate_4,E12,unrooted_pd,116.265,100K
plate_4,E12,bwpd,2.0924,100K
plate_4,E1,unrooted_pd,118.89,100K
plate_4,E1,bwpd,2.03036,100K
plate_4,E2,unrooted_pd,76.5355,100K
plate_4,E2,bwpd,2.18054,100K
plate_4,E3,unrooted_pd,132.568,100K
plate_4,E3,bwpd,2.2262,100K
plate_4,E4,unrooted_pd,128.105,100K
plate_4,E4,bwpd,2.1075,100K
plate_4,E5,unrooted_pd,114.529,100K
plate_4,E5,bwpd,2.11731,100K
plate_4,E6,unrooted_pd,105.886,100K
plate_4,E6,bwpd,2.05322,100K
plate_4,E7,unrooted_pd,127.981,100K
plate_4,E7,bwpd,2.06865,100K
plate_4,E8,unrooted_pd,133.975,100K
plate_4,E8,bwpd,1.93414,100K
plate_4,E9,unrooted_pd,120.168,100K
plate_4,E9,bwpd,2.23734,100K
plate_4,F10,unrooted_pd,5.92557,100K
plate_4,F10,bwpd,1.7728,100K
plate_4,F11,unrooted_pd,112.905,100K
plate_4,F11,bwpd,2.12614,100K
plate_4,F12,unrooted_pd,122.626,100K
plate_4,F12,bwpd,2.00538,100K
plate_4,F1,unrooted_pd,118.14,100K
plate_4,F1,bwpd,2.29863,100K
plate_4,F2,unrooted_pd,127.537,100K
plate_4,F2,bwpd,2.14319,100K
plate_4,F3,unrooted_pd,111.794,100K
plate_4,F3,bwpd,2.31876,100K
plate_4,F4,unrooted_pd,107.624,100K
plate_4,F4,bwpd,2.37089,100K
plate_4,F5,unrooted_pd,134.394,100K
plate_4,F5,bwpd,2.13177,100K
plate_4,F6,unrooted_pd,118.219,100K
plate_4,F6,bwpd,2.15848,100K
plate_4,F7,unrooted_pd,120.942,100K
plate_4,F7,bwpd,2.01687,100K
plate_4,F8,unrooted_pd,80.2847,100K
plate_4,F8,bwpd,2.01911,100K
plate_4,F9,unrooted_pd,121.914,100K
plate_4,F9,bwpd,1.98125,100K
plate_4,G10,unrooted_pd,112.239,100K
plate_4,G10,bwpd,2.11063,100K
plate_4,G11,unrooted_pd,102.684,100K
plate_4,G11,bwpd,1.87592,100K
plate_4,G12,unrooted_pd,125.672,100K
plate_4,G12,bwpd,1.96974,100K
plate_4,G1,unrooted_pd,119.801,100K
plate_4,G1,bwpd,2.04165,100K
plate_4,G2,unrooted_pd,98.6869,100K
plate_4,G2,bwpd,2.14981,100K
plate_4,G3,unrooted_pd,125.402,100K
plate_4,G3,bwpd,2.14955,100K
plate_4,G4,unrooted_pd,133.796,100K
plate_4,G4,bwpd,1.97814,100K
plate_4,G5,unrooted_pd,128.246,100K
plate_4,G5,bwpd,2.24231,100K
plate_4,G6,unrooted_pd,21.7649,100K
plate_4,G6,bwpd,2.23294,100K
plate_4,G7,unrooted_pd,109.245,100K
plate_4,G7,bwpd,2.25134,100K
plate_4,G8,unrooted_pd,121.649,100K
plate_4,G8,bwpd,2.01228,100K
plate_4,G9,unrooted_pd,135.629,100K
plate_4,G9,bwpd,2.13147,100K
plate_4,H10,unrooted_pd,120.951,100K
plate_4,H10,bwpd,2.25598,100K
plate_4,H11,unrooted_pd,132.356,100K
plate_4,H11,bwpd,2.02113,100K
plate_4,H12,unrooted_pd,136.122,100K
plate_4,H12,bwpd,2.00574,100K
plate_4,H1,unrooted_pd,133.222,100K
plate_4,H1,bwpd,2.27774,100K
plate_4,H2,unrooted_pd,124.184,100K
plate_4,H2,bwpd,2.12928,100K
plate_4,H3,unrooted_pd,128.124,100K
plate_4,H3,bwpd,2.19408,100K
plate_4,H4,unrooted_pd,127.9,100K
plate_4,H4,bwpd,2.27788,100K
plate_4,H5,unrooted_pd,119.031,100K
plate_4,H5,bwpd,2.07154,100K
plate_4,H6,unrooted_pd,113.152,100K
plate_4,H6,bwpd,2.09164,100K
plate_4,H7,unrooted_pd,134.153,100K
plate_4,H7,bwpd,2.15903,100K
plate_4,H8,unrooted_pd,146.209,100K
plate_4,H8,bwpd,2.17576,100K
plate_4,H9,unrooted_pd,99.9761,100K
plate_4,H9,bwpd,2.22191,100K
plate_5,A10,unrooted_pd,128.088,100K
plate_5,A10,bwpd,2.14004,100K
plate_5,A11,unrooted_pd,102.862,100K
plate_5,A11,bwpd,2.27477,100K
plate_5,A12,unrooted_pd,97.5599,100K
plate_5,A12,bwpd,2.70966,100K
plate_5,A1,unrooted_pd,101.842,100K
plate_5,A1,bwpd,2.29729,100K
plate_5,A2,unrooted_pd,124.338,100K
plate_5,A2,bwpd,2.33139,100K
plate_5,A3,unrooted_pd,114.882,100K
plate_5,A3,bwpd,2.18953,100K
plate_5,A4,unrooted_pd,110.667,100K
plate_5,A4,bwpd,2.2132,100K
plate_5,A5,unrooted_pd,116.515,100K
plate_5,A5,bwpd,2.22206,100K
plate_5,A6,unrooted_pd,107.664,100K
plate_5,A6,bwpd,2.25693,100K
plate_5,A7,unrooted_pd,123.432,100K
plate_5,A7,bwpd,2.01736,100K
plate_5,A8,unrooted_pd,118.706,100K
plate_5,A8,bwpd,2.22662,100K
plate_5,A9,unrooted_pd,149.366,100K
plate_5,A9,bwpd,2.45957,100K
plate_5,B10,unrooted_pd,111.48,100K
plate_5,B10,bwpd,2.03356,100K
plate_5,B11,unrooted_pd,140.613,100K
plate_5,B11,bwpd,2.09931,100K
plate_5,B12,unrooted_pd,119.265,100K
plate_5,B12,bwpd,2.01653,100K
plate_5,B1,unrooted_pd,118.448,100K
plate_5,B1,bwpd,2.17898,100K
plate_5,B2,unrooted_pd,43.4498,100K
plate_5,B2,bwpd,1.71862,100K
plate_5,B3,unrooted_pd,106.997,100K
plate_5,B3,bwpd,2.15885,100K
plate_5,B4,unrooted_pd,95.7912,100K
plate_5,B4,bwpd,2.45605,100K
plate_5,B5,unrooted_pd,111.732,100K
plate_5,B5,bwpd,2.36767,100K
plate_5,B6,unrooted_pd,138.028,100K
plate_5,B6,bwpd,2.20282,100K
plate_5,B7,unrooted_pd,125.224,100K
plate_5,B7,bwpd,2.13845,100K
plate_5,B8,unrooted_pd,131.229,100K
plate_5,B8,bwpd,2.06726,100K
plate_5,B9,unrooted_pd,129.424,100K
plate_5,B9,bwpd,2.42121,100K
plate_5,C10,unrooted_pd,110.15,100K
plate_5,C10,bwpd,2.03524,100K
plate_5,C11,unrooted_pd,117.501,100K
plate_5,C11,bwpd,2.24634,100K
plate_5,C12,unrooted_pd,137.465,100K
plate_5,C12,bwpd,2.04988,100K
plate_5,C1,unrooted_pd,118.261,100K
plate_5,C1,bwpd,2.12066,100K
plate_5,C2,unrooted_pd,64.5428,100K
plate_5,C2,bwpd,0.606338,100K
plate_5,C3,unrooted_pd,115.018,100K
plate_5,C3,bwpd,2.34821,100K
plate_5,C4,unrooted_pd,109.317,100K
plate_5,C4,bwpd,2.1789,100K
plate_5,C5,unrooted_pd,125.648,100K
plate_5,C5,bwpd,2.15981,100K
plate_5,C6,unrooted_pd,127.859,100K
plate_5,C6,bwpd,2.1123,100K
plate_5,C7,unrooted_pd,121.437,100K
plate_5,C7,bwpd,2.34499,100K
plate_5,C8,unrooted_pd,108.309,100K
plate_5,C8,bwpd,2.093,100K
plate_5,C9,unrooted_pd,105.983,100K
plate_5,C9,bwpd,2.59855,100K
plate_5,D10,unrooted_pd,119.322,100K
plate_5,D10,bwpd,2.45133,100K
plate_5,D11,unrooted_pd,114.991,100K
plate_5,D11,bwpd,2.14749,100K
plate_5,D12,unrooted_pd,148.937,100K
plate_5,D12,bwpd,2.2527,100K
plate_5,D1,unrooted_pd,121.23,100K
plate_5,D1,bwpd,2.17997,100K
plate_5,D2,unrooted_pd,132.313,100K
plate_5,D2,bwpd,1.93474,100K
plate_5,D3,unrooted_pd,124.001,100K
plate_5,D3,bwpd,2.14388,100K
plate_5,D4,unrooted_pd,138.956,100K
plate_5,D4,bwpd,2.05877,100K
plate_5,D5,unrooted_pd,120.215,100K
plate_5,D5,bwpd,2.33865,100K
plate_5,D6,unrooted_pd,93.5988,100K
plate_5,D6,bwpd,2.35546,100K
plate_5,D7,unrooted_pd,111.71,100K
plate_5,D7,bwpd,2.12758,100K
plate_5,D8,unrooted_pd,121.473,100K
plate_5,D8,bwpd,2.09172,100K
plate_5,D9,unrooted_pd,124.87,100K
plate_5,D9,bwpd,2.16548,100K
plate_5,E10,unrooted_pd,131.015,100K
plate_5,E10,bwpd,2.44868,100K
plate_5,E11,unrooted_pd,123.028,100K
plate_5,E11,bwpd,1.95453,100K
plate_5,E12,unrooted_pd,121.83,100K
plate_5,E12,bwpd,1.90048,100K
plate_5,E1,unrooted_pd,94.4189,100K
plate_5,E1,bwpd,2.14498,100K
plate_5,E2,unrooted_pd,123.706,100K
plate_5,E2,bwpd,2.13457,100K
plate_5,E3,unrooted_pd,119.124,100K
plate_5,E3,bwpd,2.06354,100K
plate_5,E4,unrooted_pd,128.206,100K
plate_5,E4,bwpd,2.16599,100K
plate_5,E5,unrooted_pd,135.368,100K
plate_5,E5,bwpd,1.97247,100K
plate_5,E6,unrooted_pd,92.1298,100K
plate_5,E6,bwpd,2.23986,100K
plate_5,E7,unrooted_pd,93.7688,100K
plate_5,E7,bwpd,2.01053,100K
plate_5,E8,unrooted_pd,122.639,100K
plate_5,E8,bwpd,1.97198,100K
plate_5,E9,unrooted_pd,133.133,100K
plate_5,E9,bwpd,2.01307,100K
plate_5,F10,unrooted_pd,127.072,100K
plate_5,F10,bwpd,2.2437,100K
plate_5,F11,unrooted_pd,145.842,100K
plate_5,F11,bwpd,2.1096,100K
plate_5,F12,unrooted_pd,137.534,100K
plate_5,F12,bwpd,2.04236,100K
plate_5,F1,unrooted_pd,98.0533,100K
plate_5,F1,bwpd,1.90431,100K
plate_5,F2,unrooted_pd,131.522,100K
plate_5,F2,bwpd,2.21499,100K
plate_5,F3,unrooted_pd,122.978,100K
plate_5,F3,bwpd,2.16498,100K
plate_5,F4,unrooted_pd,94.9878,100K
plate_5,F4,bwpd,2.14004,100K
plate_5,F5,unrooted_pd,119.247,100K
plate_5,F5,bwpd,2.01067,100K
plate_5,F6,unrooted_pd,126.575,100K
plate_5,F6,bwpd,2.17338,100K
plate_5,F7,unrooted_pd,97.8068,100K
plate_5,F7,bwpd,2.14469,100K
plate_5,F8,unrooted_pd,100.251,100K
plate_5,F8,bwpd,2.20949,100K
plate_5,F9,unrooted_pd,127.342,100K
plate_5,F9,bwpd,1.91748,100K
plate_5,G10,unrooted_pd,129.52,100K
plate_5,G10,bwpd,1.80772,100K
plate_5,G11,unrooted_pd,119.445,100K
plate_5,G11,bwpd,2.42107,100K
plate_5,G12,unrooted_pd,130.068,100K
plate_5,G12,bwpd,1.94,100K
plate_5,G1,unrooted_pd,101.954,100K
plate_5,G1,bwpd,2.02125,100K
plate_5,G2,unrooted_pd,121.753,100K
plate_5,G2,bwpd,2.04998,100K
plate_5,G3,unrooted_pd,107.123,100K
plate_5,G3,bwpd,2.14089,100K
plate_5,G4,unrooted_pd,137.808,100K
plate_5,G4,bwpd,2.11357,100K
plate_5,G5,unrooted_pd,132.213,100K
plate_5,G5,bwpd,2.02025,100K
plate_5,G6,unrooted_pd,74.4446,100K
plate_5,G6,bwpd,2.18388,100K
plate_5,G7,unrooted_pd,122.915,100K
plate_5,G7,bwpd,2.11085,100K
plate_5,G8,unrooted_pd,119.532,100K
plate_5,G8,bwpd,2.14329,100K
plate_5,G9,unrooted_pd,129.013,100K
plate_5,G9,bwpd,2.11097,100K
plate_5,H10,unrooted_pd,135.934,100K
plate_5,H10,bwpd,1.98974,100K
plate_5,H11,unrooted_pd,119.34,100K
plate_5,H11,bwpd,2.1382,100K
plate_5,H12,unrooted_pd,114.232,100K
plate_5,H12,bwpd,2.25635,100K
plate_5,H1,unrooted_pd,112.092,100K
plate_5,H1,bwpd,2.2505,100K
plate_5,H2,unrooted_pd,124.542,100K
plate_5,H2,bwpd,2.30546,100K
plate_5,H3,unrooted_pd,132.033,100K
plate_5,H3,bwpd,1.9789,100K
plate_5,H4,unrooted_pd,119.639,100K
plate_5,H4,bwpd,1.97267,100K
plate_5,H5,unrooted_pd,113.362,100K
plate_5,H5,bwpd,1.99672,100K
plate_5,H6,unrooted_pd,140.359,100K
plate_5,H6,bwpd,2.15794,100K
plate_5,H7,unrooted_pd,131.962,100K
plate_5,H7,bwpd,2.1185,100K
plate_5,H8,unrooted_pd,128.195,100K
plate_5,H8,bwpd,2.12021,100K
plate_5,H9,unrooted_pd,108.914,100K
plate_5,H9,bwpd,2.35415,100K
plate_6,A10,unrooted_pd,112.168,100K
plate_6,A10,bwpd,2.1851,100K
plate_6,A11,unrooted_pd,149.883,100K
plate_6,A11,bwpd,2.05709,100K
plate_6,A12,unrooted_pd,128.025,100K
plate_6,A12,bwpd,2.10146,100K
plate_6,A1,unrooted_pd,112.513,100K
plate_6,A1,bwpd,2.04747,100K
plate_6,A2,unrooted_pd,73.1851,100K
plate_6,A2,bwpd,0.672166,100K
plate_6,A3,unrooted_pd,123.391,100K
plate_6,A3,bwpd,2.09066,100K
plate_6,A4,unrooted_pd,142.587,100K
plate_6,A4,bwpd,2.05071,100K
plate_6,A5,unrooted_pd,122.135,100K
plate_6,A5,bwpd,2.0324,100K
plate_6,A6,unrooted_pd,105.849,100K
plate_6,A6,bwpd,2.16412,100K
plate_6,A7,unrooted_pd,13.545,100K
plate_6,A7,bwpd,2.01356,100K
plate_6,A8,unrooted_pd,133.029,100K
plate_6,A8,bwpd,2.12117,100K
plate_6,A9,unrooted_pd,128.146,100K
plate_6,A9,bwpd,1.99604,100K
plate_6,B10,unrooted_pd,124.939,100K
plate_6,B10,bwpd,2.31063,100K
plate_6,B11,unrooted_pd,138.378,100K
plate_6,B11,bwpd,2.08918,100K
plate_6,B12,unrooted_pd,142.745,100K
plate_6,B12,bwpd,1.95498,100K
plate_6,B1,unrooted_pd,139.678,100K
plate_6,B1,bwpd,2.02401,100K
plate_6,B2,unrooted_pd,113.532,100K
plate_6,B2,bwpd,2.10301,100K
plate_6,B3,unrooted_pd,134.882,100K
plate_6,B3,bwpd,2.05159,100K
plate_6,B4,unrooted_pd,75.6611,100K
plate_6,B4,bwpd,2.23087,100K
plate_6,B5,unrooted_pd,106.517,100K
plate_6,B5,bwpd,1.96527,100K
plate_6,B6,unrooted_pd,119.82,100K
plate_6,B6,bwpd,2.10338,100K
plate_6,B7,unrooted_pd,117.179,100K
plate_6,B7,bwpd,2.18885,100K
plate_6,B8,unrooted_pd,114.069,100K
plate_6,B8,bwpd,2.07956,100K
plate_6,B9,unrooted_pd,104.289,100K
plate_6,B9,bwpd,2.15636,100K
plate_6,C10,unrooted_pd,132.582,100K
plate_6,C10,bwpd,1.95759,100K
plate_6,C11,unrooted_pd,124.139,100K
plate_6,C11,bwpd,1.95852,100K
plate_6,C12,unrooted_pd,129.817,100K
plate_6,C12,bwpd,2.04755,100K
plate_6,C1,unrooted_pd,138.243,100K
plate_6,C1,bwpd,2.28279,100K
plate_6,C2,unrooted_pd,129.331,100K
plate_6,C2,bwpd,2.28227,100K
plate_6,C3,unrooted_pd,126.792,100K
plate_6,C3,bwpd,2.17579,100K
plate_6,C4,unrooted_pd,95.9856,100K
plate_6,C4,bwpd,2.08321,100K
plate_6,C5,unrooted_pd,106.884,100K
plate_6,C5,bwpd,2.09653,100K
plate_6,C6,unrooted_pd,129.284,100K
plate_6,C6,bwpd,2.44544,100K
plate_6,C7,unrooted_pd,123.156,100K
plate_6,C7,bwpd,2.15688,100K
plate_6,C8,unrooted_pd,110.421,100K
plate_6,C8,bwpd,2.13374,100K
plate_6,C9,unrooted_pd,110.919,100K
plate_6,C9,bwpd,2.12292,100K
plate_6,D10,unrooted_pd,94.9818,100K
plate_6,D10,bwpd,2.23874,100K
plate_6,D11,unrooted_pd,107.281,100K
plate_6,D11,bwpd,2.14258,100K
plate_6,D12,unrooted_pd,122.716,100K
plate_6,D12,bwpd,2.13816,100K
plate_6,D1,unrooted_pd,136.129,100K
plate_6,D1,bwpd,1.95112,100K
plate_6,D2,unrooted_pd,127.46,100K
plate_6,D2,bwpd,2.12072,100K
plate_6,D3,unrooted_pd,146.17,100K
plate_6,D3,bwpd,2.10823,100K
plate_6,D4,unrooted_pd,67.4206,100K
plate_6,D4,bwpd,2.1889,100K
plate_6,D5,unrooted_pd,102.404,100K
plate_6,D5,bwpd,1.91624,100K
plate_6,D6,unrooted_pd,100.166,100K
plate_6,D6,bwpd,2.40177,100K
plate_6,D7,unrooted_pd,111.979,100K
plate_6,D7,bwpd,1.98578,100K
plate_6,D8,unrooted_pd,122.404,100K
plate_6,D8,bwpd,2.11394,100K
plate_6,D9,unrooted_pd,140.319,100K
plate_6,D9,bwpd,2.29924,100K
plate_6,E10,unrooted_pd,127.315,100K
plate_6,E10,bwpd,2.12664,100K
plate_6,E11,unrooted_pd,137.793,100K
plate_6,E11,bwpd,2.04387,100K
plate_6,E12,unrooted_pd,135.545,100K
plate_6,E12,bwpd,1.98125,100K
plate_6,E1,unrooted_pd,114.039,100K
plate_6,E1,bwpd,2.10662,100K
plate_6,E2,unrooted_pd,51.9862,100K
plate_6,E2,bwpd,1.61917,100K
plate_6,E3,unrooted_pd,98.4861,100K
plate_6,E3,bwpd,1.98428,100K
plate_6,E4,unrooted_pd,130.603,100K
plate_6,E4,bwpd,2.04405,100K
plate_6,E5,unrooted_pd,95.0307,100K
plate_6,E5,bwpd,2.32025,100K
plate_6,E6,unrooted_pd,110.639,100K
plate_6,E6,bwpd,2.03522,100K
plate_6,E7,unrooted_pd,101.372,100K
plate_6,E7,bwpd,2.42377,100K
plate_6,E8,unrooted_pd,110.569,100K
plate_6,E8,bwpd,2.28958,100K
plate_6,E9,unrooted_pd,133.299,100K
plate_6,E9,bwpd,2.07131,100K
plate_6,F11,unrooted_pd,111.322,100K
plate_6,F11,bwpd,2.02175,100K
plate_6,F12,unrooted_pd,133.167,100K
plate_6,F12,bwpd,1.98769,100K
plate_6,F1,unrooted_pd,103.413,100K
plate_6,F1,bwpd,2.12364,100K
plate_6,F2,unrooted_pd,120.902,100K
plate_6,F2,bwpd,2.13237,100K
plate_6,F3,unrooted_pd,134.78,100K
plate_6,F3,bwpd,2.10764,100K
plate_6,F4,unrooted_pd,121.681,100K
plate_6,F4,bwpd,2.1226,100K
plate_6,F5,unrooted_pd,127.814,100K
plate_6,F5,bwpd,2.08299,100K
plate_6,F6,unrooted_pd,109.637,100K
plate_6,F6,bwpd,2.09733,100K
plate_6,F7,unrooted_pd,126.324,100K
plate_6,F7,bwpd,1.99962,100K
plate_6,F8,unrooted_pd,118.475,100K
plate_6,F8,bwpd,2.02723,100K
plate_6,F9,unrooted_pd,132.703,100K
plate_6,F9,bwpd,1.84128,100K
plate_6,G10,unrooted_pd,105.421,100K
plate_6,G10,bwpd,1.99703,100K
plate_6,G11,unrooted_pd,94.3541,100K
plate_6,G11,bwpd,2.08841,100K
plate_6,G12,unrooted_pd,109.674,100K
plate_6,G12,bwpd,2.28693,100K
plate_6,G1,unrooted_pd,109.144,100K
plate_6,G1,bwpd,2.10878,100K
plate_6,G2,unrooted_pd,139.549,100K
plate_6,G2,bwpd,2.00792,100K
plate_6,G3,unrooted_pd,149.958,100K
plate_6,G3,bwpd,2.10011,100K
plate_6,G4,unrooted_pd,129.096,100K
plate_6,G4,bwpd,1.90716,100K
plate_6,G5,unrooted_pd,133.508,100K
plate_6,G5,bwpd,2.016,100K
plate_6,G6,unrooted_pd,146.092,100K
plate_6,G6,bwpd,1.89825,100K
plate_6,G7,unrooted_pd,136.472,100K
plate_6,G7,bwpd,2.13216,100K
plate_6,G8,unrooted_pd,119.595,100K
plate_6,G8,bwpd,3.1694,100K
plate_6,G9,unrooted_pd,141.934,100K
plate_6,G9,bwpd,2.15266,100K
plate_6,H10,unrooted_pd,127.362,100K
plate_6,H10,bwpd,2.8601,100K
plate_6,H11,unrooted_pd,112.417,100K
plate_6,H11,bwpd,2.10225,100K
plate_6,H12,unrooted_pd,126.946,100K
plate_6,H12,bwpd,2.18014,100K
plate_6,H1,unrooted_pd,118.113,100K
plate_6,H1,bwpd,2.13846,100K
