isolation_source,collection_date,Cohort,phylo_entropy,quadratic,unrooted_pd,rooted_pd,bwpd
14306,t9,ColiGuard,3.40693110460747,0.922144122081427,321.721628785097,321.721664611723,2.09878936522218
29864,t1,D-Scour,3.30648667672883,0.90263663069831,295.472062070596,295.472391401948,2.09128755074338
14308,t6,ColiGuard,3.30814507174353,0.925638257740542,312.520669835607,312.520808541071,2.14470706483423
29668,t2,Neomycin,3.51587117010528,0.920026402813645,333.384120340468,333.384025765078,2.06084749583898
29934,t1,Neomycin+D-Scour,3.60908072850459,0.965681760323078,315.393910964706,315.394017543551,2.16414171058565
29931,t6,Neomycin+D-Scour,3.11276480293565,0.932401003081353,259.69507576584,259.695805131017,2.28223346048559
29797,t2,Neomycin,3.66220755827376,1.00078998591097,313.41964750513,313.41977615884,2.21757152936673
14306,t2,ColiGuard,3.23400220690504,0.829858487590668,334.432281804286,334.432175509071,1.90154728975669
14263,t9,Neomycin+ColiGuard,3.44164102131865,0.937571919325942,329.205036648311,329.204988800582,2.12853900588197
29796,t1,Neomycin,3.37956273775669,0.913100833785101,328.833045888509,328.833002200126,2.10440542139107
29847,t2,Neomycin,3.64292750395081,1.03711382685698,352.059218953678,352.058915566091,2.34978070486552
14306,t7,ColiGuard,3.50031523090307,0.941296637598742,318.934604264389,318.934671253619,2.09687269284161
29961,t4,Neomycin+D-Scour,3.47636063624629,0.955385437560285,321.604412946722,321.604450083975,2.15475413779692
29796,t2,Neomycin,3.65594251044045,0.956944904184411,355.029332676476,355.028996079106,2.12728183367535
29951,t7,Neomycin+D-Scour,3.32462234150946,0.950457239856416,292.796441032641,292.79680028096,2.18091774626079
14276,t7,D-Scour,3.41398170797406,0.917911717527622,319.52552708595,319.525587467885,2.10194260042894
29646,t2,Neomycin+ColiGuard,3.43101177607823,0.870273147275056,370.179237604995,370.178731611736,1.94077724541716
14261,t1,Neomycin+ColiGuard,3.42027585045675,0.886708226463559,332.837758912008,332.837670445659,2.04612209351725
29847,t8,Neomycin,3.3378313123283,0.902228054488097,304.940389378694,304.940612841677,2.0657422236926
14317,t8,D-Scour,3.42038253083782,0.914754353843756,328.805921562273,328.805878177176,2.08975215190087
29694,t6,Neomycin,3.38664243577266,0.911178300677148,349.88927285483,349.888993730098,2.09512089550452
29655,t2,Neomycin+ColiGuard,3.46969796153811,0.949844375541098,309.233782731414,309.233958188605,2.16872729773273
14260,t6,Neomycin+ColiGuard,3.46203637053452,0.970011252293171,329.919956389807,329.919900548333,2.25157700708661
29934,t6,Neomycin+D-Scour,3.42951825074336,0.928165564545789,334.246286424385,334.246182208843,2.12321148103919
14308,t8,ColiGuard,3.41196447895033,0.9153085611784,327.627950822899,327.627920609065,2.07232692074199
29667,t8,Neomycin+D-Scour,3.44531664535708,0.890431933409105,335.847590398222,335.847468277993,2.0138374990638
29715,t1,Neomycin+ColiGuard,3.47033804382448,0.943218159379442,315.869555399766,315.86965666028,2.13089877994192
29643,t8,Neomycin+ColiGuard,3.35353272477742,0.943387051030693,286.305977254837,286.306409075089,2.17716683902139
14159,t6,D-Scour,3.16417958655735,0.908075678364275,320.236449744771,320.236505786121,2.24335757610994
29865,t1,Neomycin+D-Scour,3.60903939372456,0.951357594494537,353.25976509306,353.260173519273,2.12120486499759
29667,t0,Neomycin+D-Scour,3.55631508880914,0.936215053824268,351.070354396364,351.070650851709,2.1143547064545
14209,t6,ColiGuard,3.57157924828875,1.00493984506332,291.241507997629,291.241254640044,2.26712735074306
29796,t3,Neomycin,3.65909023805426,1.00254089271357,316.186436835497,316.186449660009,2.23999123312095
29781,t0,Neomycin,3.39064608866138,0.989204833466314,259.409299364438,259.409695724555,2.33267280005433
14186,t3,Neomycin+ColiGuard,3.45373099986703,0.973797162905096,315.810778446391,315.810787262332,2.22594545720138
14188,t8,ColiGuard,3.37240704314367,0.932632389108776,302.674852840246,302.674721485483,2.15167160844169
14263,t0,Neomycin+ColiGuard,3.36445966258658,0.921249031079872,310.213454731653,310.21361599329,2.12611590252557
14295,t2,Neomycin+D-Scour,3.44049040254436,0.876504930359259,354.032721179399,354.033137853664,2.00023974968772
29643,t2,Neomycin+ColiGuard,3.42350639027182,0.93064812554811,315.449834786813,315.449839751199,2.08480014254108
14209,t3,ColiGuard,3.38048311428551,0.99647662655063,286.706774586282,286.70647283951,2.29732621543472
29781,t8,Neomycin,3.38215551957561,0.91421128883501,306.846911447364,306.846824611762,2.08926478841507
29704,t8,ColiGuard,3.25594524470338,0.916500549311518,280.925617026752,280.925253590461,2.09880127200191
29694,t2,Neomycin,3.47132158400645,0.884593591255999,360.439687529998,360.440172571655,2.01499093965538
29652,t0,Neomycin+D-Scour,3.57965025483239,0.978059827463256,294.079191047218,294.079315982348,2.20970211943577
14159,t2,D-Scour,3.42928615363191,0.969525422475616,315.786542421287,315.786550978611,2.2083993989166
29781,t2,Neomycin,3.64328470826593,0.999544431785998,330.847500878517,330.847670148165,2.26630585590224
14306,t1,ColiGuard,3.50809716976393,0.986524987416482,289.294835838416,289.294561708301,2.26126973535638
14308,t7,ColiGuard,3.29385598638316,0.971600650028727,298.537417126134,298.537241621663,2.30290702277721
29961,t7,Neomycin+D-Scour,3.20116313981205,0.964403792979477,278.303798453938,278.303407040772,2.33332911976257
14320,t6,Neomycin+D-Scour,3.38055243678458,0.954576114580131,279.693042035769,279.692665446929,2.16824437392594
29796,t8,Neomycin,3.26186365306162,0.882244579921709,311.454352934021,311.45431526346,2.01679465658847
29654,t8,Control,3.35757202834234,0.943366140217173,284.02090366141,284.020573254272,2.14816239678474
14161,t2,Control,3.55291416541372,0.910092046863451,346.735080906244,346.735419708922,2.04891331900595
29875,t7,D-Scour,3.39487619815525,0.916431880415262,314.573010021458,314.573005629432,2.07986224420445
29793,t2,Neomycin,3.53223873006562,0.899830059990376,344.784080885405,344.784398869372,2.01894661589974
29652,t7,Neomycin+D-Scour,3.38045711834836,0.978635198777732,285.918238198091,285.917928037012,2.24798294923539
29665,t3,Control,3.46972716652781,0.952796965904387,326.706602875104,326.706727958099,2.17345908030676
29652,t3,Neomycin+D-Scour,3.59216803051301,0.94059530566302,332.269636208702,332.269820653658,2.11304349233994
14188,t9,ColiGuard,3.4444071237419,0.967309289914602,308.578921669945,308.578853316261,2.21912347830592
29948,t9,Control,3.49392071870379,0.99094298367695,310.03135203151,310.031299176405,2.27211882483018
29705,t8,Control,3.26526045551613,0.972399706276078,276.099185741837,276.098770803711,2.27740496554498
14159,t7,D-Scour,3.2981539813256,0.915198515694182,325.464506588545,325.464618417392,2.16578881869525
29753,t7,Neomycin,3.48195392230156,0.922062729908317,323.840692906605,323.840787408076,2.0849340819173
29668,t6,Neomycin,3.32254683568642,0.9294254624732,324.416298502815,324.416399146453,2.18815669452393
29847,t0,Neomycin,3.5574665398346,1.02346209256345,285.226778507048,285.226981091078,2.3465843047777
14322,t1,Control,3.35232951435005,0.908582222949649,295.517435283762,295.517227553699,2.05609246957133
29951,t8,Neomycin+D-Scour,3.32756405155673,0.937336654404289,311.965906178172,311.965873966288,2.182343725596
29949,t2,Neomycin,3.4245982196322,0.917101625104727,333.889987601342,333.890189336727,2.09941739313252
29704,t9,ColiGuard,3.32708745937561,0.910507627456382,289.372737347677,289.372464048833,2.04794895549717
14288,t9,ColiGuard,3.26011325996006,0.908049816052697,291.012996903795,291.012741107816,2.10400704909098
29702,t6,Neomycin+ColiGuard,3.29122173141844,0.909622958039671,308.47332184628,308.473252365762,2.09141674772633
29951,t3,Neomycin+D-Scour,3.34133323293482,0.886116792227513,331.159106915563,331.159279510294,2.04115376447696
29753,t0,Neomycin,3.34187280854753,0.936588693313618,286.544022489199,286.543702935722,2.1950590103118
14190,t0,Neomycin,3.34814525392459,0.875159094377848,328.874157910701,328.87421051971,2.00113327311789
14186,t2,Neomycin+ColiGuard,3.52991642634672,0.944568291803591,326.91866809476,326.918795440659,2.12955375278195
29846,t2,D-Scour,3.55047921263383,0.93515084317409,320.506508310211,320.506567233299,2.09017557617336
29797,t0,Neomycin,3.48878984012165,0.977310179800672,237.276990434883,237.27683668911,2.20279597022294
29743,t0,Neomycin,3.61517226748836,0.972718020601777,329.793813532884,329.793723274266,2.19641151487713
29645,t2,Neomycin+ColiGuard,3.55252422635644,0.928347271621584,353.000093395521,353.000499050832,2.09423840391869
29667,t9,Neomycin+D-Scour,3.42868824707742,0.935870528879015,310.823350709003,310.823306305149,2.12558914724585
29864,t8,D-Scour,3.38680012701341,0.934619328080985,316.726553966377,316.726572554366,2.14466211441953
14208,t1,Neomycin,3.47349657741482,0.909430328408613,340.8673661142,340.867642303726,2.06816487201459
29934,t8,Neomycin+D-Scour,3.34497266413608,0.855766031885865,341.3702636351,341.37054519094,1.96037939132474
29931,t3,Neomycin+D-Scour,3.34934864688998,0.95083767285145,323.227002128089,323.227090080995,2.24180387934579
29700,t1,ColiGuard,1.82490356574362,0.747489451350486,49.0211074823209,49.0725673730586,1.81488551158318
14188,t7,ColiGuard,3.37029270692198,0.938322097655767,306.097325813803,306.09723097953,2.16917302026773
14287,t2,Neomycin+D-Scour,3.59355448049445,0.916108155618623,347.850803633334,347.851154341655,2.04497550134509
29924,t9,ColiGuard,3.32826594185983,0.953076100508651,297.880447731362,297.880265216509,2.26764524966444
29654,t1,Control,3.4089400001544,0.910725227595169,311.429251336592,311.429213398177,2.10197117057244
29652,t6,Neomycin+D-Scour,3.40132319056891,0.99404200204698,289.202219599627,289.201944481224,2.28817369139304
14194,t2,Neomycin+D-Scour,3.56087758749457,0.946408083140964,327.335873955472,327.336005753287,2.10432403894803
29742,t9,D-Scour,3.32745140249574,0.923887360580283,327.501198269572,327.501331831527,2.15750243595312
29704,t1,ColiGuard,3.55018459201278,0.924494679000425,350.89848379011,350.898867019586,2.09462236346386
29934,t0,Neomycin+D-Scour,3.11642256896864,0.892880111571922,232.353021364967,232.353194614272,2.06837144131373
14276,t8,D-Scour,3.45450221266921,0.894726266571188,349.044427869686,349.044791314921,2.03897501729045
14186,t1,Neomycin+ColiGuard,3.37913132555361,0.943052225262857,319.389920010796,319.389967019005,2.14345666003355
29653,t2,Neomycin,3.1631310837589,0.825363546921062,302.62984307934,302.629711244287,1.89678497549564
29745,t2,Neomycin+ColiGuard,3.48014287201331,0.887875429414765,367.786665425685,367.787228865401,2.00259708270919
14162,t2,ColiGuard,3.40741490517482,0.907418418928674,343.383584863348,343.383887902916,2.05362798504889
14320,t0,Neomycin+D-Scour,3.216905155355,0.895554738483314,295.180052700377,295.180151627523,2.11959866451289
29875,t3,D-Scour,3.49295886902917,0.946595361948937,344.20934086152,344.209652712557,2.14759985140461
29694,t9,Neomycin,3.44903440055493,0.896270870835041,346.259016127424,346.259349850115,2.03080471534105
29705,t1,Control,3.44552494903943,0.947523729754175,313.357746476978,313.357729117129,2.19558586525825
14209,t2,ColiGuard,2.85438600351877,0.96534107882319,62.7202869675961,62.7175951080504,2.22492751794211
29715,t7,Neomycin+ColiGuard,3.35492910806524,0.943940461894957,304.771269011707,304.77116002736,2.18948715899438
29666,t2,Control,3.54638918518861,0.920812420914136,351.231729135285,351.232115920752,2.06758446805098
29752,t7,D-Scour,3.31924535166813,0.920170322143943,328.043046545102,328.043185889007,2.11389177505599
14308,t3,ColiGuard,3.30870833180925,0.944606639369033,304.417249930729,304.41713716872,2.22138258911816
29961,t3,Neomycin+D-Scour,3.54675312830873,0.919661993950873,355.643551276463,355.643985139558,2.07074543732976
29875,t1,D-Scour,3.57463810356028,0.912395576201519,360.948644057173,360.949134529799,2.04098410793375
29665,t9,Control,3.39687788531594,0.963499503878122,305.837654116265,305.83755651109,2.29347769069134
14265,t6,Neomycin,3.46744818937083,0.938588747006166,332.097387316002,332.097569922926,2.14659977072884
29875,t9,D-Scour,3.55978575813419,0.958760458232557,318.287180868583,318.287216109693,2.15745778949438
29961,t6,Neomycin+D-Scour,3.34223442542275,0.952029122791697,318.47414449081,318.474181726971,2.23551765795521
29654,t6,Control,3.275910124436,0.910793896491426,286.245424536989,286.245117867247,2.0886754551597
14184,t6,Control,3.51142464971937,0.93446147879998,318.019719020118,318.0197514072,2.12017799644657
29633,t2,Neomycin,3.52560110077951,0.911254067276731,349.080781907341,349.081145740502,2.08037121383408
29705,t7,Control,3.43368813232296,0.993747706777308,290.656381105842,290.656121504491,2.28720039859251
14263,t7,Neomycin+ColiGuard,3.44443393311585,0.928517029127167,351.209961075329,351.209395698865,2.11868830322951
29900,t0,Neomycin+ColiGuard,3.46283715778405,0.971410701910451,269.116160600718,269.116995728807,2.21543088868863
29702,t0,Neomycin+ColiGuard,3.54719687146733,1.12873846125794,256.236339813997,256.237394669368,2.6661225180833
29668,t9,Neomycin,3.08778445051425,0.928069062715042,251.994475927592,251.99560314835,2.26746305884594
14265,t2,Neomycin,3.73460721889529,1.02613282114724,325.26231757274,325.262194858117,2.32077057226755
29961,t0,Neomycin+D-Scour,3.15811205340665,0.885510475918607,300.345870280328,300.346172635535,2.12223907908049
14159,t0,D-Scour,3.11625701394443,0.897890880987057,272.166970349167,272.167753431025,2.18374915997179
14159,t1,D-Scour,3.71094195268051,1.01352043347251,310.387649968952,310.387781013316,2.25608589591258
14186,t8,Neomycin+ColiGuard,3.30552346068335,0.898815256123189,313.853865177615,313.85393708901,2.0653624395451
29666,t4,Control,3.3480095739113,0.954896384574547,301.998486040742,301.998760202641,2.18985979748277
14276,t3,D-Scour,3.75624933686113,1.04788230151374,336.704542769508,336.704224852709,2.36948134485883
